player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
いも,I,1,ナハツェーラー,12,原,https://eldersign.jp/img/mi/s/f0/074_nachzehrer_0g4.png,スリープクラウド / ブラッドセイバー,ハートオブフレイム,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,,,,,,,,,,
いも,I,4,エアリエル,40,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド,ハートオブウィンド / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=7&t=1,,,,,,,
いも,I,4,サキュバス,28,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウェイクニング / セメタリーゲート / ペイルムーン / 悪魔のトリル,HPブースト / クィックオーダー / ハートオブマーブル / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=7&t=1,,,,,,,
いも,I,3,ペイル,30,亜2,https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png,エルフショット / ダークボルト / ブラッドスティール / ペイルムーン,ハートオブフレイム / ミラージュ / 守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=7&t=1,,,,,,,,
やなぎかぜ,E,8,ワイバーン,38,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,スパイクテイル / ダブルアタック / チャージ / デルタスラッシュ / ベノムスティング,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=7&t=1,,,
やなぎかぜ,E,8,ドール,31,亜2,https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png,アースクェイク / テラーコール / バインドグラスプ / ファストストライク / ベノムスティング,守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=7&t=1,,,
やなぎかぜ,E,8,F.S.M.,29,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,ウィンドボルト / エルフショット / コールドボルト / ハスタリーザ,守りのミンネ / 心の棘 / 悪目立ち,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=7&t=1,,,
やなぎかぜ,E,8,グレムリン,39,原,https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png,ウィンドボルト / エルフショット / ストーン / ソニックブーム / ダークボルト / 風葬,守りのミンネ / 悪目立ち,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=7&t=1,,,
やなぎかぜ,E,3,グウィリオン,50,亜2,https://eldersign.jp/img/mi/g/f0/005_gwyllion_2g7.png,イーグルアイ / エイミング / ダブルアタック / チャージ / ファストブレード,心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,,,,,,,,
やなぎかぜ,E,3,スキュラ,39,亜1,https://eldersign.jp/img/mi/g/f0/023_scylla_1g4.png,アイスランス / コールドボルト / バインドグラスプ / ファイアボルト / 水流,レジストチャーム / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,,,,,,,,
やなぎかぜ,E,3,セイレン,18,亜1,https://eldersign.jp/img/mi/g/f0/024_seiren_1g4.png,アウェイクニング / ダークボルト / ヒーリング / 悪魔のトリル,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,,,,,,,,
やなぎかぜ,E,3,フラーユ,20,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,コールドウェーブ / コールドボルト / リベレイション / 春の雨 / 水流,命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,,,,,,,,
覚者ロイ,K,10,ダークヤング (1),31,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,イートアライブ / ガッシマ / チャージ / ハードブロウ,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=7&t=1,
覚者ロイ,K,10,ダークヤング (2),31,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,イボニーシード / ガッシマ / チャージ / ニグラーヌ / ハードブロウ,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=7&t=1,
覚者ロイ,K,10,アトラク＝ナクア,24,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,ゴッサマーチェイン / テラーコール / ヒーリング / ミラーズ / ユロール / ルールオブドリームス,HPブースト / クィックオーダー / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=7&t=1,
覚者ロイ,K,7,ショゴス,17,亜2,https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g7.png,アンブッシュ / ヒーリング / フォトケミカルスモッグ / プロテクトディザスター / 悪魔のトリル,HPブースト / クィックオーダー / レジストスリープ / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=7&t=1,,,,
覚者ロイ,K,1,ハイドラ,35,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g1.png,くすぐり / チャージ / ラーヴァフロウ,ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=7&t=1,,,,,,,,,,
覚者ロイ,K,1,パズズ,38,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,ダブルアタック / チャージ / デルタスラッシュ,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=7&t=1,,,,,,,,,,
覚者ロイ,K,1,光の楔,28,原,https://eldersign.jp/img/mi/s/f0/021_gremlin_0g1.png,ヒーリング / 光の楔 / 風葬,守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=7&t=1,,,,,,,,,,
覚者ロイ,K,1,クン・アヌン,35,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png,バーニングレイジ / ファイアランス / リヴァイヴ,地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=7&t=1,,,,,,,,,,
覚者ロイ,K,3,オールドワン,21,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g1.png,エルフショット / セメタリーゲート / ヒーリング / ミラーズ / ユロール,心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=7&t=1,,,,,,,,
シュトラッサー,G,11,ルサルカ,40,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,フラッド / メイルストロム,リジェネレイト / レジストシック / 守りのミンネ / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=7&t=1
シュトラッサー,G,9,エアリエル,40,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ストームワーニング / テンペスト,セントリー / レジストスリープ / レジストチャーム / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=7&t=1,,
シュトラッサー,G,8,ドール (1),29,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット,レジストシック / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,,,
シュトラッサー,G,8,ドール (2),32,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット,レジストスリープ / レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=7&t=1,,,
シュトラッサー,G,3,クン・アヌン (1),35,原,https://eldersign.jp/img/mi/s/f0/026_cwn-annwn_0g7.png,バーニングレイジ / ファイアランス,リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=7&t=1,,,,,,,,
シュトラッサー,G,3,クン・アヌン (2),33,原,https://eldersign.jp/img/mi/s/f0/026_cwn-annwn_0g7.png,バーニングレイジ / ファイアランス,セントリー / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=7&t=1,,,,,,,,
シュトラッサー,G,2,ペリ,42,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,パイロクラズム / ムーランルージュ,レジストスリープ / レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=7&t=1,,,,,,,,,
ぺんぎん,F,11,シルバードラゴン,29,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,アイスブレス / ダブルアタック / チャージ / テラーコール / 氷葬,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=7&t=1
ぺんぎん,F,11,ラプシヌプルクル,41,原,https://eldersign.jp/img/mi/s/f0/031_rap-ush-nupuru-kuru_0g4.png,火葬 / 熱傷,カウンター / 守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=7&t=1
ぺんぎん,F,11,ルサルカ,22,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,コールドボルト / ヒーリング / フラッド / ルビーライト / 水流,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=7&t=1
ぺんぎん,F,8,フライングポリープ,20,亜1,https://eldersign.jp/img/mi/g/f0/038_flying-polyp_1g4.png,イーヴルフルート / ツイスター,カウンター,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=7&t=1,,,
ぺんぎん,F,2,ドール,21,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / セメタリーゲート / ハードブロウ,,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=7&t=1,,,,,,,,,
ぺんぎん,F,1,シャンタク鳥,30,,,,守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=7&t=1,,,,,,,,,,
はやて,J,9,シムルグ,33,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g1.png,くすぐり / エイミング / チャージ / ハードブロウ / バードサンクチュアリ,コールドバリア,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=7&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=7&t=1,,
